Date,Sales,Rolling_Mean_7,Rolling_Std_7,Z_Score,Anomaly
2022-01-01,209.93428306022466,,,0.9185072438878827,0
2022-01-02,207.16899703680096,,,0.8927878802587667,0
2022-01-03,220.1227677988148,,,1.0132682709938843,0
2022-01-04,250.58336492697532,,,1.2965760978382153,0
2022-01-05,245.9002974325086,,,1.2530198382796616,0
2022-01-06,241.21755829352497,,,1.2094666326887618,0
2022-01-07,272.8018146036728,235.38986902178888,23.987552013699837,1.503225385351228,0
2022-01-08,288.150509186731,246.56361561128978,28.03017990697101,1.6459804760977428,0
2022-01-09,278.76102146803197,256.79104767289425,24.03705583383754,1.5586507579844062,0
2022-01-10,289.61222233975127,266.71811260731374,20.451245883227546,1.6595755732361732,0
2022-01-11,280.343868483502,270.96961311538894,19.614302152407124,1.5733724965732165,0
2022-01-12,271.02927341209687,274.5594668267587,16.27702223184257,1.4867393397604414,0
2022-01-13,275.8685188434175,279.5096040481719,7.166501463794753,1.531748178587384,0
2022-01-14,237.60291395026158,274.4811896691132,17.52300410385029,1.1758475598453613,0
2022-01-15,203.10455730000092,262.3317679710089,30.86758887040318,0.8549853518208712,0
2022-01-16,191.85880671518146,249.9171658634588,39.443017411847514,0.7503909098270493,0
2022-01-17,171.60218430849298,233.0585890018505,44.53943433635551,0.5619881792732355,0
2022-01-18,177.88713096039848,218.42191221283568,43.226020791483094,0.6204431915073122,0
2022-01-19,159.72664944997425,202.52153736110387,41.06657037921701,0.4515362416692068,0
2022-01-20,131.48057542326842,181.8946883010826,33.683699029201385,0.18882524438570134,0
2022-01-21,160.7935508016995,170.92192213700227,23.475483308783613,0.4614592744365166,0
2022-01-22,156.2780247919688,164.23241749299768,19.02658366701688,0.4194612841970812,0
2022-01-23,157.62858888572725,159.34238637450426,14.634842310206912,0.43202260651150687,0
2022-01-24,129.13362516145813,153.27544935349925,17.270804804613938,0.16699673670452705,0
2022-01-25,118.24597067095448,144.7552835978644,17.80852382672169,0.06573287374877203,0
2022-01-26,120.4644224651518,139.14639402860405,18.477679187835385,0.0863662432828152,0
2022-01-27,97.44455091670574,134.28410481338082,24.36983695118321,-0.12773690627746195,0
2022-01-28,104.95851128361917,126.30767059651218,23.36382141872527,-0.0578510871128515,0
2022-01-29,92.94573748524307,117.26020098126567,22.049219233964287,-0.16957945622102388,0
2022-01-30,87.11186248937753,107.18638292464428,15.737171035034281,-0.22383914260229207,0
2022-01-31,75.07773024478959,99.46411222226307,16.420521685905207,-0.3357661622804315,0
2022-02-01,112.12329393496834,98.58944411712217,15.383663192996083,0.008787101042991716,0
2022-02-02,111.85334944020967,97.35929082784473,13.5816427964396,0.006276402127376279,0
2022-02-03,90.69913086109166,96.39565939132842,13.811930163101565,-0.19047468810976434,0
2022-02-04,107.15002910315545,96.7087333655479,14.060964980863327,-0.03746822500640066,0
2022-02-05,82.733156103735,95.24979316818961,15.01400176206544,-0.2645646013083832,0
2022-02-06,86.9104280038301,95.22101681311139,15.032380564018714,-0.22571264383773526,0
2022-02-07,47.71702552623458,91.31234471046069,22.729452126029425,-0.5902425194617905,0
2022-02-08,21.153304548265965,78.31663194093179,32.677064892254116,-0.8373062927523678,0
2022-02-09,25.090529265648428,65.92194334456588,34.253106592450784,-0.8006869653706273,0
2022-02-10,39.85986086555664,58.65919048806087,33.50557649092081,-0.6633204120523082,0
2022-02-11,43.287226489356044,49.53593297180383,25.9423752110982,-0.6314431805392761,0
2022-02-12,40.974260841591246,43.57037650578328,21.448281003029475,-0.6529556042280432,0
2022-02-13,34.952186929805464,36.14777063806548,9.750385723577644,-0.7089656905000126,0
2022-02-14,5.381747122456915,30.0998737232401,13.705724322342801,-0.9839943449089593,0
2022-02-15,-9.015137045437257,25.790096352711068,20.194904372748887,-1.1178968403122713,0
2022-02-16,-18.227912464632993,19.601747534099438,26.191700511725802,-1.203582993221081,0
2022-02-17,2.914532059745312,14.323843418983532,25.130025718830463,-1.006941411075572,0
2022-02-18,9.786897851114531,9.538082184949031,21.642900675336307,-0.9430229327397628,0
2022-02-19,-25.473905256140142,0.04548702813026141,20.072083823969216,-1.270976500395428,0
2022-02-20,-18.992225868244248,-7.660857657305412,13.817705246305396,-1.2106917169435363,0
2022-02-21,-26.693871476570564,-12.243088885737908,14.087476968512131,-1.2823231584165904,0
2022-02-22,-40.23231148268974,-16.702685233916835,17.437999481055453,-1.4082414390352607,0
2022-02-23,-27.998785705872393,-18.098524268379606,17.96357405466234,-1.294459900613938,0
2022-02-24,-7.378795255953378,-19.568999599193706,16.30116522862297,-1.1026775576960204,0
2022-02-25,11.246807126370584,-19.360441131299982,16.742703283608893,-0.92944461310202,0
2022-02-26,-5.537543338082173,-16.512389428720272,17.218337849271222,-1.085552447596232,0
2022-02-27,-11.721790855106462,-15.473755855414876,17.2630427878914,-1.143070877630417,0
2022-02-28,-5.096522227035194,-12.388420248338393,16.84852511026425,-1.0814505998209734,0
2022-03-01,14.41438031541199,-4.581749991466718,14.257956409436487,-0.8999836582565861,0
2022-03-02,4.8308955585061994,0.10820447487308067,10.049929934794203,-0.9891177034183171,0
2022-03-03,1.1177160252298677,1.3219918007564015,9.492607132739485,-1.0236532320499219,0
2022-03-04,-21.00898345489071,-3.2859782822809263,11.49053465304398,-1.229449169620536,0
2022-03-05,-44.93311593650412,-8.913917224912634,19.57844466103902,-1.451962666450041,0
2022-03-06,-28.682599488620156,-11.336889886843162,20.982985331569843,-1.300819913713529,0
2022-03-07,-1.5577989172036837,-10.83135798543866,21.199895969433413,-1.048537653088721,0
2022-03-08,-2.9980013488103623,-13.318841080327568,18.606964213697243,-1.0619326833764628,0
2022-03-09,17.072656609030105,-11.570018073109866,21.016407169431734,-0.8752595703889682,0
2022-03-10,24.3053771099828,-8.257495061002304,24.830733456480733,-0.8079895060932493,0
2022-03-11,11.402982017880305,-3.6272142791778736,25.077378072015485,-0.9279920621577588,0
2022-03-12,18.630894128048595,5.4533585871868,18.190187826016018,-0.8607667197280628,0
2022-03-13,49.39162545736798,16.606819293756534,17.70031760800492,-0.5746674056409106,0
2022-03-14,48.67510467516894,23.782948378381196,19.22563927253085,-0.5813316198990724,0
2022-03-15,79.96797779144906,35.63523111270397,24.745212507949702,-0.29028296313808494,0
2022-03-16,27.573075709654177,37.13529098422169,23.729837661311056,-0.777597305140652,0
2022-03-17,44.011125797158655,39.95039793953253,23.11503045191805,-0.6247103401131744,0
2022-03-18,45.75206716192207,44.85741010296706,19.39063703662221,-0.6085181980931302,0
2022-03-19,39.77192015260471,47.877556677903655,15.969574710628248,-0.6641383307612793,0
2022-03-20,41.607135683314766,46.76548671018177,16.11693093467598,-0.6470693638723878,0
2022-03-21,1.855757391296919,40.07700852677148,23.304576590490793,-1.0167888592123857,0
2022-03-22,-2.537680365453326,28.290485932928277,20.45681311483509,-1.0576513314089677,0
2022-03-23,4.604571064781595,25.00927098366077,22.34588143186305,-0.9912227015642491,0
2022-03-24,34.16245195961193,23.602317578296955,21.23238137151404,-0.716310855049714,0
2022-03-25,23.797047594138974,20.465886211470796,18.909654559521485,-0.8127173756700871,0
2022-03-26,7.627175536275217,15.873779837709439,17.27207607668217,-0.9631100713152134,0
2022-03-27,-2.4079653354155255,9.585908263605111,14.054672846682834,-1.0564448782618268,0
2022-03-28,15.90007701862595,11.59223963893783,13.766740769020249,-0.8861654949892545,0
2022-03-29,22.47509921181964,15.16549386426254,12.692149025082337,-0.8250125490647358,0
2022-03-30,11.879895136478865,16.20482587450501,11.959964274474274,-0.9235563901105158,0
2022-03-31,22.14524379874598,14.488081851524157,9.577980240280771,-0.828080467262713,0
2022-04-01,24.086794785706786,14.529474307462417,9.625423681991544,-0.810022495893701,0
2022-04-02,43.45969459636456,19.648405601760892,13.91512606730829,-0.6298390897070787,0
2022-04-03,29.41863271881752,24.19506246665133,10.214806404476922,-0.7604321542611897,0
2022-04-04,22.865389786862153,25.190107147827927,9.592393407585309,-0.8213825357006544,0
2022-04-05,15.023226724219,24.12555393531355,10.329128249556916,-0.89432090147492,0
2022-04-06,-14.247072238423357,20.393130024613235,17.63108384209773,-1.1665580068507613,0
2022-04-07,-8.324666697131846,16.04028566805926,20.632263862737567,-1.1114749158484858,0
2022-04-08,-3.1035612535340533,12.155949091024853,21.409756125346846,-1.0629144746093575,0
2022-04-09,-3.0012921206848375,5.518665274303511,16.791409844132897,-1.0619632901772578,0
2022-04-10,-7.693034788187788,0.21699848758846738,13.529569757835123,-1.105600235758152,0
2022-04-11,-36.00044962919608,-8.192407143276995,15.286283313201109,-1.3688817514961638,0
2022-04-12,-44.41335608450328,-16.683347544523034,16.685031961009308,-1.4471284856382944,0
2022-04-13,-51.267646415038655,-21.97200099832522,21.07404032119673,-1.5108788477843091,0
2022-04-14,-67.31319179947104,-30.398933155802247,25.939585589682846,-1.6601152062926279,0
2022-04-15,-70.5389060327912,-40.03255383855327,26.626134299641496,-1.6901169191815029,0
2022-04-16,-62.457888896500435,-48.5263533779555,21.90994850210878,-1.6149570201834036,0
2022-04-17,-24.734170872289837,-50.96080138997008,17.01713519592029,-1.2640963811433694,0
2022-04-18,-21.242614615653054,-48.852539245178214,19.856747203852965,-1.2316221255924826,0
2022-04-19,-16.09160680119777,-44.806575061848854,23.4688659765865,-1.1837136481640358,0
2022-04-20,-17.580525116521102,-39.99412916206063,25.305206727692852,-1.1975617749912346,0
2022-04-21,-55.95594942250193,-38.37166596535076,23.566016280705156,-1.5544838017858256,0
2022-04-22,-56.48622693148627,-36.364140379450056,20.805999185523135,-1.5594158051888676,0
2022-04-23,-55.28162273266574,-35.33895949890224,19.437798523736376,-1.5482120262104213,0
2022-04-24,-6.01678048296003,-32.66504658614084,22.227040728464118,-1.0900097349398508,0
2022-04-25,-9.863999778582468,-31.039530180845045,23.576710597471898,-1.1257919401753722,0
2022-04-26,-3.833052931910231,-29.28830819951825,25.26675100311174,-1.0696993285382619,0
2022-04-27,-4.52728832601511,-27.423560086588825,26.714999405154007,-1.0761562709282861,0
2022-04-28,-27.90084907840574,-23.415688608860798,23.649652874111965,-1.2935490119343989,0
2022-04-29,-5.044392788105341,-16.06685515980638,19.242500790991414,-1.080965754497827,0
2022-04-30,9.99426786563015,-6.741727931478396,11.212501749757262,-0.9410942263549892,0
2022-05-01,25.81490680649108,-2.1943440329853803,16.67822526203148,-0.7939496769961573,0
2022-05-02,7.627157710596293,0.3043927511830142,16.64788107624963,-0.9631102371082324,0
2022-05-03,35.68304392931827,5.949549445644229,21.11226977234717,-0.7021681379965352,0
2022-05-04,7.6460226734726575,7.688593874142482,20.600613149010957,-0.9629347779203014,0
2022-05-05,19.383164549478067,14.44345296384017,13.522014501343428,-0.8537700053367543,0
2022-05-06,63.192277065677644,24.19154865723774,20.11866210252753,-0.44631034816972487,0
2022-05-07,43.38155056306388,28.96116047115684,20.149492971518285,-0.6305658914884791,0
2022-05-08,32.055595971008444,29.852687494659325,20.125130550137477,-0.7359062946628594,0
2022-05-09,34.04862327276126,33.62718257496861,17.578534680366992,-0.7173695525456469,0
2022-05-10,23.979110190437268,31.955192040842746,17.903999355165467,-0.811024048441803,0
2022-05-11,-7.034158430885384,29.85802331164874,21.68627090881614,-1.0994721605874298,0
2022-05-12,-5.662898934764826,26.280014242471186,25.4432842627084,-1.0867183545392085,0
2022-05-13,-26.908973209286927,13.408407060333388,26.429054793581802,-1.2843237759419108,0
2022-05-14,-17.43712459658329,4.720024894669507,24.885106733610392,-1.1962280358822803,0
2022-05-15,-35.82560928125935,-4.977290141368749,25.671192658829813,-1.3672555969329339,0
2022-05-16,-4.826921180908556,-10.530939349035865,19.21440584355435,-1.0789430952513244,0
2022-05-17,-20.491987027633286,-16.88395323733166,11.838593701035196,-1.2246406908610314,0
2022-05-18,-26.933217351746805,-19.72667594031186,11.462369954617039,-1.284549265786549,0
2022-05-19,-10.6628730043534,-20.440957950253086,10.560199322070114,-1.1332220977840701,0
2022-05-20,-35.280159333032515,-21.636841682216744,11.814275046993375,-1.3621824777542677,0
2022-05-21,-30.730960640949917,-23.53596111712626,12.091879940383778,-1.3198713047357489,0
2022-05-22,-4.588105555301354,-19.073460584846547,12.555674443223902,-1.0767219196249052,0
2022-05-23,-36.73777024652591,-23.63215330850617,12.31166086642975,-1.375739420796091,0
2022-05-24,-33.045093075879834,-25.42545417254139,12.686562803545952,-1.3413945804749454,0
2022-05-25,-27.847437190911364,-25.556057006707757,12.709356834268162,-1.2930522388176402,0
2022-05-26,-12.210979755365145,-25.777215113995148,12.417113778987579,-1.1476207242294691,0
2022-05-27,-36.94999397292679,-26.015762919694332,12.644069695666067,-1.377713270569241,0
2022-05-28,-63.35912623461229,-30.67692943307467,19.05887095324373,-1.6233392456091615,0
2022-05-29,-52.92029492227434,-37.58152791407081,16.632646551028344,-1.526249795870209,0
2022-05-30,-46.98060145761062,-39.04478951565434,16.99270580092754,-1.471005913404108,0
2022-05-31,-41.970744450693076,-40.31988256919909,16.801270395753345,-1.4244102509665357,0
2022-06-01,-35.04178026075357,-41.34764586489083,16.117270809019104,-1.3599653624216834,0
2022-06-02,-48.64227469232338,-46.55211657017058,9.774620201358026,-1.486460798647203,0
2022-06-03,-43.997200749103314,-47.55886039533865,8.948848203897715,-1.4432579093916837,0
2022-06-04,-38.13575128312968,-43.955521116555424,6.174537932794973,-1.3887417584647652,0
2022-06-05,-52.42277964365704,-43.88444750532438,6.055871110896174,-1.521622507317267,0
2022-06-06,-15.107289420761902,-39.331117214346,12.202802891324964,-1.1745587121395353,0
2022-06-07,-5.630631002526144,-34.139672436036435,17.481170046603975,-1.0864182370556006,0
2022-06-08,-29.456700946579105,-33.34180396258294,17.560410501688363,-1.3080196741413583,0
2022-06-09,-16.32562877390251,-28.725140259951385,17.109738110331058,-1.1858902389984782,0
2022-06-10,-35.81926217844892,-27.55686332128647,16.145151317536833,-1.3671965638188943,0
2022-06-11,-20.077570103599896,-24.977123152782216,15.606820130768197,-1.2207862832254415,0
2022-06-12,3.0943414765481805,-17.046105849895756,13.265700292953282,-1.0052690402121172,0
2022-06-13,-13.319304890486023,-16.790679488427774,13.326328348029783,-1.1579290311922947,0
2022-06-14,5.948217694400398,-15.136558246009697,15.486037295621271,-0.9787257171787365,0
2022-06-15,14.203836233130374,-8.899338648908342,17.42783219373474,-0.9019418860009462,0
2022-06-16,30.645039433020173,-2.189243190776531,22.41950934380997,-0.7490255945156213,0
2022-06-17,68.58089908609912,12.725065561301761,29.822209333579107,-0.3961918692749118,0
2022-06-18,63.67313676604172,24.68945225696485,31.235269133652775,-0.44183796976709605,0
2022-06-19,48.59841347889193,31.190033971585386,30.722789873871214,-0.5820449091384106,0
2022-06-20,30.80812488638145,37.49395251113788,23.81955706186874,-0.7475087698392269,0
2022-06-21,14.491919187072682,38.71448129580535,22.08981707354392,-0.8992624849606811,0
2022-06-22,12.949884998790594,38.53534540518539,22.32553912504821,-0.9136046317335681,0
2022-06-23,19.772924495123476,36.982186128342995,23.321890886895662,-0.850144927248916,0
2022-06-24,25.306740481723864,30.800163470575104,18.858150796203066,-0.7986760287659384,0
2022-06-25,41.85040546244434,27.68263042720405,13.584436545626044,-0.6448067610687683,0
2022-06-26,42.11044330000249,26.755777544505555,12.054735634712829,-0.6423882019595711,0
2022-06-27,71.18112484314884,32.5233489669009,20.801585316892453,-0.3720076976569046,0
2022-06-28,65.88798817838972,39.86564453708905,22.386518526052097,-0.42123808665333706,0
2022-06-29,120.2913715101821,55.20014261014497,34.41111472538767,0.0847567315001169,0
2022-06-30,132.8047184654822,71.34754174876765,40.92057717413552,0.20114082986625706,0
2022-07-01,115.66156733715657,84.25537415668661,38.13278191142714,0.041695863275637374,0
2022-07-02,94.24371737593432,91.7401330014709,33.25178858192086,-0.157507208898616,0
2022-07-03,103.89316568079803,100.56623619872741,25.077805869204276,-0.06775965017560219,0
2022-07-04,99.42390997428102,104.60091978888913,21.591848467246614,-0.10932728972310125,0
2022-07-05,113.70391985612285,111.43176717142244,13.258944942917173,0.02348818168471401,0
2022-07-06,123.16867234759374,111.84281014819554,13.619088232878877,0.11151792216209692,0
2022-07-07,121.71209409445629,110.25814952376325,11.204913401545811,0.09797058368449424,0
2022-07-08,104.7762197330882,108.70309986603921,11.084733346023912,-0.05954654379794943,0
2022-07-09,74.4792752393709,105.87960813224444,16.551030034416144,-0.3413322707298465,0
2022-07-10,65.54897619803049,100.40186677756334,22.569130604136852,-0.42439116822378914,0
2022-07-11,82.67695208449993,98.00944422188034,23.556118592742962,-0.2650873434753345,0
2022-07-12,86.95882696710402,94.18871666630623,22.741145536349197,-0.2252624949109444,0
2022-07-13,62.04405139286425,85.45662795848773,21.457921084750385,-0.45698976192917795,0
2022-07-14,65.50766990988788,77.42742450354937,15.24729270678967,-0.4247753496198219,0
2022-07-15,73.21401750446462,72.91853847088888,9.33064337334403,-0.3531001759277026,0
2022-07-16,55.53686878044195,70.2124804053276,11.334260193113312,-0.5175117456922687,0
2022-07-17,58.611370899352494,69.22139393408789,12.088247931186343,-0.48891642596586776,0
2022-07-18,59.77554526827248,65.94976438891253,10.878124233121124,-0.47808867662336796,0
2022-07-19,36.916139311660004,58.80080900956337,11.208770781460448,-0.690699368307183,0
2022-07-20,44.07188651862566,56.23335688467216,12.34300826568009,-0.6241452169843046,0
2022-07-21,55.28757704599036,54.773343618401086,11.648027476284277,-0.5198303574791807,0
2022-07-22,76.94860190949589,55.306855676262686,12.6737947857188,-0.31836556493158413,0
2022-07-23,98.02464295019395,61.376537700512976,20.53703812646506,-0.12234158810015283,0
2022-07-24,70.47125559105211,63.070806942184355,20.75890779992456,-0.3786100473846192,0
2022-07-25,51.71475479274966,61.9192654456811,21.191241722578685,-0.5530604515580296,0
2022-07-26,62.015460136922854,65.50488270643294,18.162547239806432,-0.45725568339333783,0
2022-07-27,72.29117915516703,69.53621022593883,15.557356332541755,-0.3616833079709811,0
2022-07-28,82.592132881288,73.43686105955278,14.793670080766413,-0.26587622965624347,0
2022-07-29,159.6467626943824,85.25088402882228,35.9535183531279,0.45079323118175163,0
2022-07-30,171.06457290824576,95.6851597371154,48.63920642004188,0.5569879648371906,0
2022-07-31,193.77588571185774,113.30010689723049,59.173022319885845,0.7682212721850857,0
2022-08-01,212.8559209817218,136.32027349565507,62.47371107844295,0.9456808047633563,0
2022-08-02,225.88374600783774,159.73002862007152,60.665862628479225,1.0668499591672571,0
2022-08-03,219.57836111503082,180.77105461433774,49.865282534020814,1.0082048550058968,0
2022-08-04,234.75774552489617,202.5089992777104,28.539367163852923,1.1493852262212056,0
2022-08-05,219.30124123414475,211.03106764053356,21.69255398138984,1.0056274192813486,0
2022-08-06,214.56486909934458,217.24539566783338,12.703302268578241,0.9615753840900964,0
2022-08-07,204.8575981427625,218.8284974436769,9.60329355378447,0.8712900286281748,0
2022-08-08,206.49508093048894,217.9198060077865,10.519829964525753,0.8865199234373247,0
2022-08-09,252.78825226395912,221.76330690151812,16.896634995611677,1.3170833071108783,0
2022-08-10,215.44294841212417,221.17253365824575,17.05729314799281,0.9697422214260122,0
2022-08-11,229.16815221961443,220.3740203289198,16.434800816036276,1.097397554226457,0
2022-08-12,196.9138347958214,217.1758194091593,18.700472781794556,0.7974066992463309,0
2022-08-13,187.4751974800327,213.3058663206862,21.865956098783442,0.7096198507135495,0
2022-08-14,209.25420941938003,213.93395364591726,21.64486640178421,0.9121820170884488,0
2022-08-15,210.5398098012893,214.5117720560316,21.466437818381877,0.9241391251141557,0
2022-08-16,188.98491424270318,205.39700948156647,15.109748348084532,0.7236614196750198,0
2022-08-17,174.6788400575038,199.57356543090643,18.143522766841635,0.5906035294757617,0
2022-08-18,188.2707950361973,193.7310858332754,12.832871767492259,0.717019541984581,0
2022-08-19,173.6634624018546,190.4096040627087,14.73911755593864,0.581159708140351,0
2022-08-20,177.9926341934941,189.05495216463174,15.471340947875515,0.621424455648905,0
2022-08-21,178.90407099157036,184.71921810351608,12.907456568185284,0.6299015441801151,0
2022-08-22,165.87206403945402,178.33811156611105,8.196515789823083,0.508693494531902,0
2022-08-23,208.7509458259605,181.16183036371922,13.897659227989557,0.9075012646271078,0
2022-08-24,221.42932627232074,187.84047125155024,20.1083811165993,1.025420305972601,0
2022-08-25,180.92647453916862,186.79128260911756,20.273112493767727,0.6487115087931408,0
2022-08-26,184.65556083455715,188.3615823852179,19.497672064061607,0.6833949829882279,0
2022-08-27,171.4198315391894,187.42261057746012,20.2249493375634,0.5602921532047682,0
2022-08-28,188.46849823511388,188.78895732653774,19.873564914592343,0.7188583392809558,0
2022-08-29,172.61808346645986,189.75267438753863,18.706342079352005,0.5714368509957772,0
2022-08-30,170.3233546371219,184.2630185034188,17.81934014945572,0.5500940442510023,0
2022-08-31,180.42310021673103,178.4049862097631,7.051808786558898,0.6440297264636935,0
2022-09-01,197.73820410013346,180.80666186132953,10.209530939495176,0.8050739907028699,0
2022-09-02,173.73227595901793,179.24619259339534,10.356918736305364,0.5817997290583701,0
2022-09-03,167.04225124219897,178.62082397953958,11.019235076998132,0.5195771680205032,0
2022-09-04,157.54334501897984,174.2029449486633,12.511335495339262,0.43122977062131046,0
2022-09-05,144.47676036750562,170.18275593452697,16.868125370706444,0.30970012081466525,0
2022-09-06,179.78584517312754,171.53454029681347,17.25596625965312,0.6381027467400431,0
2022-09-07,187.88547939234664,172.6005944647586,18.10617592958565,0.7134357994450252,0
2022-09-08,162.66780030564576,167.59053677983175,14.48020416719202,0.47889128838204054,0
2022-09-09,181.02503924674127,168.63236010664937,15.23824684699397,0.6496282391181724,0
2022-09-10,223.46816318699393,176.69320467019153,25.63468142166633,1.0443831139949056,0
